city,lat,lng,country
"Goba, Oromīya",7,39.9833,Ethiopia
"Hagere Hiywet, Oromīya",8.9833,37.85,Ethiopia
"Weldiya, Āmara",11.8306,39.6,Ethiopia
"Robe, Oromīya",7.1167,40,Ethiopia
"Yirga `Alem, Sīdama",6.75,38.4167,Ethiopia
"Adwa, Tigray",14.1667,38.9,Ethiopia
"Giyon, Oromīya",8.5333,37.9667,Ethiopia
"Mek'i, Oromīya",8.15,38.8167,Ethiopia
"Bedesa, YeDebub Bihēroch Bihēreseboch na Hizboch",6.883,37.9329,Ethiopia
"Azezo, Āmara",12.5586,37.4308,Ethiopia
"Butajira, YeDebub Bihēroch Bihēreseboch na Hizboch",8.1208,38.3792,Ethiopia
"Alamat'a, Tigray",12.4167,39.55,Ethiopia
"Areka, YeDebub Bihēroch Bihēreseboch na Hizboch",7.071,37.7076,Ethiopia
"Gimbi, Oromīya",9.1667,35.8333,Ethiopia
"Chagne, Āmara",10.95,36.5,Ethiopia
"Jinka, YeDebub Bihēroch Bihēreseboch na Hizboch",5.7833,36.5667,Ethiopia
"Wik'ro, Tigray",13.7833,39.6,Ethiopia
"Degeh Bur, Sumalē",8.2167,43.5667,Ethiopia
"Dembi Dolo, Oromīya",8.5353,34.8003,Ethiopia
"Welk'it'e, YeDebub Bihēroch Bihēreseboch na Hizboch",8.2833,37.7833,Ethiopia
"Metu, Oromīya",8.3,35.5833,Ethiopia
"Shakiso, Oromīya",5.75,38.9167,Ethiopia
"Hara Gebeya, Āmara",11.8333,39.7333,Ethiopia
"Fiche, Oromīya",9.8,38.7333,Ethiopia
"K'olito, YeDebub Bihēroch Bihēreseboch na Hizboch",7.3122,38.0892,Ethiopia
"Dolo Odo, Sumalē",4.1667,42.0667,Ethiopia
"Werota, Āmara",11.9167,37.7,Ethiopia
"Mota, Āmara",11.0833,37.8667,Ethiopia
"Finote Selam, Āmara",10.7,37.2667,Ethiopia
"Genet, Oromīya",9.05,38.5,Ethiopia
"Agaro, Oromīya",7.8558,36.5858,Ethiopia
"Bure, Āmara",10.7,37.0667,Ethiopia
"Moyale, Oromīya",3.527,39.056,Ethiopia
"Kobo, Āmara",12.15,39.6333,Ethiopia
"Adis Zemen, Āmara",12.1167,37.7833,Ethiopia
